,Datetime,Text,Quotes,Likes,Retweets
1212,2021-02-16 15:05:44+00:00,"@kcsoup1004 Hey Kristin, we called this in to Bus Ops and are trying to service the 146/148 as best as possible. Buses are reaching capacity as a result of the rail shuttles, however a bus should be arriving shortly, and we hope you’re able to get on.",0,0,0
1213,2021-02-16 12:59:51+00:00,[Service Disruption] Blue Line service temporarily suspended between LaSalle and Forest Park due to a police investigation at Pulaski. Bus shuttle btwn Forest Park &amp; LaSalle. More: https://t.co/06XtPnAWjw,1,5,3
1214,2021-02-16 07:19:40+00:00,[Service Disruption / Major Delays] Purple Line trains are standing at Howard. Bus shuttle btwn Linden and Howard. Crews working to restore service. More: https://t.co/kBW8MuLsXW,0,0,0
1215,2021-02-16 06:14:55+00:00,[Service Disruption / Major Delays] Update: Orange Line trains are standing at Midway due to track switching problems. Consider #62 Archer buses. Bus shuttle btwn Pulaski &amp; Midway. More: https://t.co/XWq42uS9Z1,0,1,2
1216,2021-02-16 02:26:33+00:00,[Major Delays] Pink Line trains are standing at Cicero. Use 21 Cermakk bus as alt. Crews working to restore service.,0,0,0
1217,2021-02-16 01:00:30+00:00,"Calling all bus mechanics! Join us over lunch on Feb 24th for our CTA Bus Mechanic Job Fair. Register below to learn about our Bus Mechanic role, our application process, and to get your commonly asked questions answered by our recruiters. Register today https://t.co/K4eWDODdMD https://t.co/jB8Dh2TDB8",0,1,3
1218,2021-02-15 23:38:10+00:00,[Major Delays] 95th-bound Red Line trains are standing at Cermak-Chinatown due to a door problem. Crews working to restore service. Consider 29 State bus as alt.,0,0,3
1219,2021-02-15 15:56:09+00:00,"@DaveScheidt Hey Dave, we shared your thoughts with Bus Ops. We are monitoring ridership on all routes and making adjustments to better service areas with an uptick in capacity. If you’re feeling like a particular route needs more attention pls share details at https://t.co/oBpWShjKxn",0,3,1
1220,2021-02-15 15:28:07+00:00,"@divi_logan Can you provide more details at https://t.co/oBpWShjKxn? Most our bus stops are placed along public ways, which are maintained either by the municipality or adjacent property owners. In Chicago, you can call 311 to report City shelters or sidewalks that need attention.",0,0,0
1221,2021-02-14 02:04:44+00:00,[Bus Stop Relocation] The Northbound #6 Jackson Park Express and #28 Stony Island buses are temporarily bypassing Lake Pak/48th due to debris.,0,2,2
1222,2021-02-12 22:32:51+00:00,"Know before you go: Check for planned, weekend service changes before you travel, including several bus reroutes and other planned work affecting the Red, Blue, and Brown lines: https://t.co/Unnr9PTOI8",1,0,0
1223,2021-02-12 14:37:26+00:00,"@JaninaRSandoval Depending on the bus stop it will either be handled by us or directed to the City of Chicago. Please share details with us at https://t.co/oBpWShjKxn so we can look into it, Janina.",0,2,2
1224,2021-02-12 01:00:17+00:00,"Calling all bus mechanics! Join us over lunch on Feb 24th for our CTA Bus Mechanic Job Fair. Register below to learn about our Bus Mechanic role, our application process, and to get your commonly asked questions answered by our recruiters. Register today https://t.co/K4eWDODdMD https://t.co/LkN9Z64NvX",0,1,2
1225,2021-02-09 15:31:22+00:00,"@BensonEmmie Hey Emmie, you can view all bus reroutes on our alerts page here: https://t.co/MyPBa4SgRS",0,0,0
1226,2021-02-09 14:53:12+00:00,"@motherhoodwhat Thanks for sending this, Taylor. We will share this with Bus Ops, and apologize that you waited and this happened.",0,0,0
1227,2021-02-09 00:00:14+00:00,"During this #BlackHistoryMonth, we are proud to honor Mary Wallace as a “CTA Pioneer” and role model for our City. In 1974, she became the first woman to drive a CTA bus. The Englewood native served her bus routes with distinction in her 33 year career. https://t.co/ROxauv3ucC",0,24,5
1228,2021-02-08 17:28:45+00:00,"@TheOneTrueBrad We continue to share your feedback, as well as others who have provided details on this route. We regret that this remains an issue, and we will continue to do our part in making sure that Bus Ops is made aware.",0,0,0
1229,2021-02-05 21:45:55+00:00,[Major Delays] Purple Line Exp service running w/delays due to a mech prob at Central; board all trains on the Howard-bound side at Central. Shuttle bus avail Howard to Linden More: https://t.co/7ipmD5b6vw,0,0,2
1230,2021-02-05 21:32:18+00:00,[Service Disruption] Loop-bound Purple Line Exp trains are standing at Central due to a mech problem. Use 201 Central/Ridge bus or Red Line as alt. Crews working to restore service. More: https://t.co/7ipmD5b6vw,0,1,0
1231,2021-02-04 18:18:33+00:00,@drew_in_chicago Our model has been refined over time to make sure what's shown is intuitive. Indoor signs are sometimes configured to show more about nearby stops b/c no one might infer that they can catch a bus from in building; we'll review to ensure this isn't in error per current standards.,0,0,0
1232,2021-02-04 05:10:03+00:00,"@2Krucial10 In the event that you touch your card and receive ""insufficient fare"" Bus Operators are able to do a balance check to look up the value stored in your card's transit account in the Ventra system, which is then shown to you and the Bus Operator.",0,1,0
1233,2021-02-03 23:08:40+00:00,"@drew_in_chicago The sign on the exit on State street is something like 40' of a street corner around which, on a different street, that the #12 stops. We don't show bus information on signs on different streets, around corners from where buses stop, to avoid confusing people.",0,0,0
1234,2021-02-03 23:06:58+00:00,"@drew_in_chicago The sign on Roosevelt out in front of elevated station is right near (and on same street as) where the WB #12 pulls up. If you stand under that sign waiting for buses that show on it, the bus will pull up in front of you, thus why we show it there.",0,0,0
1235,2021-02-03 19:50:15+00:00,"@drew_in_chicago But, though it may not be possible, with the way the system that underlies Bus Tracker works, to show 62 buses that take the N62 routing differently as route ""N62"" on shelters, we are looking at other ways to perhaps reflect these a little more, such as in the destination text.",0,0,0
1236,2021-02-03 19:46:06+00:00,"@drew_in_chicago We don't put info on screens right next to individual stops about buses that don't stop right by it, so unfamiliar riders there don't infer that it means they're in the right spot for that bus. Tho we've been thinking about some ways to do this in a way that's not confusing.",0,0,0
1237,2021-02-03 17:35:25+00:00,"@ChrisTacit We understand that having more frequent service is helpful. We’re sorry for the wait on your route. Can you confirm the time of day, direction and station you depart from? We want to make sure Bus Ops is aware.",0,0,0
1238,2021-02-02 22:19:14+00:00,"@chi_streets Can you provide more details on the location? Most our bus stops are placed along public ways, which are maintained either by the municipality or adjacent property owners. In Chicago, you can call 311 to report City shelters or sidewalks that need attention.",1,5,1
1239,2021-02-02 17:32:57+00:00,"@governorvb We’re sorry to hear this. Our bus stops are placed along public ways, which are maintained either by the municipality or adjacent property owners. In Chicago, you can call 311 to report City shelters or sidewalks that need attention.",0,0,0
1240,2021-02-02 15:08:48+00:00,@NicholasDiPucc2 Sorry to see this happened last night. We’ve noted all the route info and will be sure this is shared with Bus Ops.,0,0,0
1241,2021-02-01 22:19:35+00:00,"@KyleStoffers @CTAFails @chicagosmayor @CityofChicago Thanks, Bus Ops confirmed that route often makes short turns, and has been for the last 3-5 years. They did confirm that the final destination should have been displayed on the bus, and the Operator should have made an announcement. If this didn’t happen we apologize.",0,0,0
1242,2021-02-01 21:50:24+00:00,"@KyleStoffers @CTAFails @chicagosmayor @CityofChicago Hey Kyle, sorry this happened. Did the Operator mention if the bus was running a reroute? Please provide the bus route # and confirm the time you boarded so we can look into this further.",0,0,0
1243,2021-02-01 17:59:48+00:00,"@suzenxriley If you can also share the bus # or time you arrived at the stop, we can look into why this wasn’t better handled. Our apologies for misunderstanding, and for the trouble you experienced.",0,0,0
1244,2021-02-01 15:43:13+00:00,"@misterveeare @chicagosmayor We’re sorry to hear this. Our bus stops are placed along public ways, which are maintained either by the municipality or adjacent property owners. In Chicago, you can call 311 to report City shelters or sidewalks that need attention.",0,0,0
1245,2021-02-01 15:41:40+00:00,"@suzenxriley We’re sorry to hear this. Our bus stops are placed along public ways, which are maintained either by the municipality or adjacent property owners. In Chicago, you can call 311 to report City shelters or sidewalks that need attention.",0,0,0
1246,2021-02-01 15:34:07+00:00,"@lyd312 We passed this on for Bus Ops to address, and appreciate you sharing the information.",0,1,0
1247,2021-02-01 15:28:43+00:00,"@jonadin Hey Jonathan, sorry to read this happened. There are capacity limits in place to keep buses from becoming overcrowded. Without knowing the total on the bus at the time it's hard to say why this happened, but we do still recognize the inconvenience and apologize.",0,0,0
1248,2021-02-01 00:03:29+00:00,"[Service Disruption] Pink Line trains operate from 54th to Polk only, then connect w/Blue Line at Racine for continuing service, due to obstruction at Clark/Lake. Use 21 Cermak bus. More: https://t.co/zkdTmUMHFD",0,2,2
1249,2021-02-01 00:01:37+00:00,[Major Delays] Orange Line trains have been rerouted via the Outer Loop track (board Orange Lines on the Brown Line side at stations on Loop 'L'). Use 62 Archer bus as alt. More: https://t.co/NPaEKJjXlv,0,2,2
1250,2021-01-31 21:33:04+00:00,[Significant Delays] Green Line trains are standing Indiana due to police activity. Use #3 King Drive bus and/or Red Line as alt. Crews working to restore service.,0,0,5
1251,2021-01-31 10:55:20+00:00,[Normal Service*] The temporary reroute of N5 South Shore Night Bus buses near 75th/Exchange has ended.,0,1,0
1252,2021-01-31 10:07:46+00:00,"[Minor Delays / Reroute] N5 South Shore Night Bus buses temp. rerouted WB: 75th, Exchange, 71st, and Jeffery; EB: 75th, Exchange, 76th, South Shore, and 75th, due to street blockage.",0,3,2
1253,2021-01-31 02:26:06+00:00,[Significant Delays] Correction: O'Hare-bound Blue Line trains are standing at Cicero due to a sick customer. Use 20 Madison bus as alt. Crews working to restore service. More: https://t.co/6FoSNjFuet,0,0,0
1254,2021-01-30 00:15:31+00:00,[Significant Delays] Red Line trains are standing near 69th due to police activity. Consider 29 State bus as alt. Crews working to restore service.,0,1,2
1255,2021-01-29 22:49:03+00:00,"Know before you go: Check for planned, weekend service changes before you travel, including several bus reroutes and other planned work affecting the Blue and Brown Line: https://t.co/eONtl4c47J",1,0,2
1256,2021-01-29 19:44:19+00:00,"@TheBlakeRodgers Hey Blake, sorry to read this may be a reoccurring experience. Mask and bus crowding regulations have been put in place to keep this from happening. Please let us know where you boarded and confirm the time so we can look into this further.",0,0,0
1257,2021-01-29 16:43:05+00:00,@TheOneTrueBrad Operators do have authority to run drop-off only once a standard 40' bus reaches 15 or more passengers. Please send as much detail as you can to our Customer Svc dept via https://t.co/oBpWShjKxn about this experience and other observations you've had about your route. Thank you.,0,2,1
1258,2021-01-28 21:55:21+00:00,"@ImHere4Contests Thanks for letting us know, Matt. We’ll share this with Bus Ops.",1,0,0
1259,2021-01-28 08:15:21+00:00,[Significant Delays] O'Hare-bound Blue Line trains are standing at Jackson due to a sick customer. Consider 22 Clark bus as alt. Crews working to restore service.,0,0,0
1260,2021-01-26 22:10:03+00:00,"@ProvocCities @CTAFails We’re sorry to hear this. Our bus stops are placed along public ways, which are maintained either by the municipality or adjacent property owners. In Chicago, you can call 311 to report City shelters or sidewalks that need attention.",2,1,0
1261,2021-01-26 19:01:18+00:00,"We're kicking off our 2021 hiring events with a Virtual Job Fair on Wednesday, January 27th! Join us to learn more about our Bus Operator role, our application process, and to get your commonly asked questions answered by our recruiters. Register today https://t.co/25BuqKB2Ta https://t.co/B8YM99U3Jf",0,0,1
1262,2021-01-26 17:27:32+00:00,"@TheOneTrueBrad Hey Brad, have you already shared this with https://t.co/oBpWShjKxn? If not, please do so they can pass on your feedback to Bus Ops.",0,0,0
1263,2021-01-26 14:15:36+00:00,"@Maggie_Heim Thanks, we've passed this on for Bus Ops to montior.",0,0,0
